1667056836;11182564.00
1667056837;11521931.00
1667056838;11429726.00
1667056839;11292617.00
1667056840;11394212.00
1667056841;11374082.00
1667056842;11256243.00
1667056843;11468237.00
1667056844;11373117.00
1667056845;11435966.00
1667056846;11417593.00
1667056847;11432311.00
1667056848;11485056.00
1667056849;11321390.00
1667056850;11449450.00
1667056851;11478439.00
1667056852;11400472.00
1667056853;11387966.00
1667056854;11472473.00
1667056855;11339159.00
1667056856;11351635.00
1667056857;11374266.00
1667056858;11409664.00
1667056859;11382501.00
1667056860;11347802.00
1667056861;11207880.00
1667056862;11414580.00
1667056863;11389319.00
1667056864;11338065.00
1667056865;11571364.00
1667056866;11446620.00
1667056867;11400107.00
1667056868;11476068.00
1667056869;11512282.00
1667056870;11435724.00
1667056871;11357527.00
1667056872;11511914.00
1667056873;11507988.00
1667056874;11412761.00
1667056875;11366043.00
1667056876;11610790.00
1667056877;11258170.00
1667056878;11483916.00
1667056879;11549855.00
1667056880;11410224.00
1667056881;11479204.00
1667056882;11387448.00
1667056883;11105537.00
1667056884;11408459.00
1667056885;11477140.00
1667056886;11373672.00
1667056887;11414407.00
1667056888;11488324.00
1667056889;11390319.00
1667056890;11344418.00
1667056891;11423705.00
1667056892;11285461.00
1667056893;11522248.00
1667056894;11448017.00
1667056895;11436207.00
1667056896;11358966.00
1667056897;11334370.00
1667056898;11472224.00
1667056899;11356877.00
1667056900;11418260.00
1667056901;11339576.00
1667056902;11411636.00
1667056903;11268357.00
1667056904;11422231.00
1667056905;11397634.00
1667056906;11332460.00
1667056907;11271021.00
1667056908;11454718.00
1667056909;11341514.00
1667056910;11352843.00
1667056911;11308478.00
1667056912;11436192.00
1667056913;11393740.00
1667056914;11401609.00
1667056915;11381729.00
1667056916;11364266.00
1667056917;11404564.00
1667056918;11350710.00
1667056919;11440511.00
1667056920;11317820.00
1667056921;11397012.00
1667056922;11408806.00
1667056923;11407190.00
1667056924;11390115.00
1667056925;11436676.00
1667056926;11390820.00
1667056927;11305857.00
1667056928;11398214.00
1667056929;11272945.00
1667056930;11322190.00
1667056931;11444445.00
1667056932;11219291.00
1667056933;11386254.00
1667056934;11422045.00
1667056935;11306721.00
1667056936;11431362.00
1667056937;11396988.00
1667056938;11410302.00
1667056939;11344341.00
1667056940;11393190.00
1667056941;11300190.00
1667056942;11334312.00
1667056943;10983549.00
1667056944;11422189.00
1667056945;11269482.00
1667056946;11461672.00
1667056947;11299623.00
1667056948;11263016.00
1667056949;11440984.00
1667056950;10818772.00
1667056951;11325745.00
1667056952;11334956.00
1667056953;11403473.00
1667056954;11317259.00
1667056955;11370269.00
1667056956;11223386.00
1667056957;11330050.00
1667056958;11279968.00
1667056959;11285335.00
1667056960;11317100.00
1667056961;10920876.00
1667056962;11269526.00
1667056963;11308527.00
1667056964;11329523.00
1667056965;11212504.00
1667056966;11468070.00
1667056967;11324243.00
1667056968;11315424.00
1667056969;11381570.00
1667056970;11250808.00
1667056971;11344058.00
1667056972;11367000.00
1667056973;11272782.00
1667056974;11211204.00
1667056975;11440807.00
1667056976;11160828.00
1667056977;11418672.00
1667056978;11372740.00
1667056979;11353739.00
1667056980;11410950.00
1667056981;11231964.00
1667056982;11358866.00
1667056983;11365441.00
1667056984;11366919.00
1667056985;11269552.00
1667056986;11345252.00
1667056987;11368217.00
1667056988;11150570.00
1667056989;11285384.00
1667056990;11293626.00
1667056991;11301451.00
1667056992;11160382.00
1667056993;11220292.00
1667056994;11234331.00
1667056995;11300708.00
1667056996;10855510.00
1667056997;588345.00
1667056998;759882.00
1667056999;754789.00
1667057000;758680.00
1667057001;759622.00
1667057002;759417.00
1667057003;757218.00
1667057004;757900.00
1667057005;759962.00
1667057006;758240.00
1667057007;758870.00
1667057008;758688.00
1667057009;759018.00
1667057010;757682.00
1667057011;756393.00
1667057012;762486.00
1667057013;758088.00
1667057014;756169.00
1667057015;758291.00
1667057016;758140.00
1667057017;2091679.00
1667057018;566085.00
1667057019;11657379.00
1667057020;11478354.00
1667057021;11647730.00
1667057022;11586994.00
1667057023;11637948.00
1667057024;11670187.00
1667057025;11770496.00
1667057026;11687964.00
1667057027;11596671.00
1667057028;11709800.00
1667057029;11627394.00
1667057030;11624544.00
1667057031;11558017.00
1667057032;11750328.00
1667057033;11663962.00
1667057034;11622678.00
1667057035;11741622.00
1667057036;12076858.00
1667057037;12117604.00
1667057038;12196647.00
1667057039;12100585.00
1667057040;12164438.00
1667057041;12104688.00
1667057042;12161972.00
1667057043;12164791.00
1667057044;12151449.00
1667057045;12162986.00
1667057046;12127210.00
1667057047;12062361.00
1667057048;12202584.00
1667057049;12041593.00
1667057050;12020160.00
1667057051;12181657.00
1667057052;12036962.00
1667057053;12119118.00
1667057054;12194627.00
1667057055;12188279.00
1667057056;12212702.00
1667057057;12180366.00
1667057058;12135776.00
1667057059;12092435.00
1667057060;12192085.00
1667057061;12112264.00
1667057062;12237714.00
1667057063;12057079.00
1667057064;12081316.00
1667057065;12072672.00
1667057066;11946493.00
1667057067;12194945.00
1667057068;12233604.00
1667057069;12203794.00
1667057070;12277608.00
1667057071;12317953.00
1667057072;3997025.00
1667057073;0.00
1667057074;0.00
1667057075;0.00
1667057076;110262.00
1667057077;12178744.00
1667057078;12148222.00
1667057079;12188449.00
1667057080;12264236.00
1667057081;12102276.00
1667057082;12142950.00
1667057083;12282601.00
1667057084;12178284.00
1667057085;12183407.00
1667057086;12231916.00
1667057087;12154317.00
1667057088;12114622.00
1667057089;12139480.00
1667057090;12263236.00
1667057091;12117149.00
1667057092;12228032.00
1667057093;12180990.00
1667057094;12166631.00
1667057095;12143521.00
1667057096;12237808.00
1667057097;12130570.00
1667057098;12162168.00
1667057099;12143761.00
1667057100;12124520.00
1667057101;12194548.00
1667057102;12153867.00
1667057103;12260705.00
1667057104;12169472.00
1667057105;12172987.00
1667057106;12272990.00
1667057107;11515705.00
1667057108;12324024.00
1667057109;12114954.00
1667057110;12131748.00
1667057111;12208050.00
1667057112;12188160.00
1667057113;12055736.00
1667057114;12178574.00
1667057115;11710608.00
1667057116;12101192.00
1667057117;12226726.00
1667057118;12183968.00
1667057119;12165619.00
1667057120;12057382.00
1667057121;12172402.00
1667057122;12182376.00
1667057123;12049180.00
1667057124;12044245.00
1667057125;12074604.00
1667057126;12017732.00
1667057127;12043192.00
1667057128;12137598.00
1667057129;12054345.00
1667057130;12213732.00
1667057131;12107587.00
1667057132;12262770.00
1667057133;12286130.00
1667057134;6133781.00
1667057135;0.00
1667057136;0.00
1667057137;0.00
1667057138;938476.00
1667057139;12127749.00
1667057140;12132076.00
1667057141;12100378.00
1667057142;12031634.00
1667057143;12132845.00
1667057144;11966089.00
1667057145;12167211.00
1667057146;12208574.00
1667057147;12111068.00
1667057148;12160883.00
1667057149;12148162.00
1667057150;12135436.00
1667057151;12121862.00
1667057152;12174021.00
1667057153;12138398.00
1667057154;12281758.00
1667057155;12201717.00
1667057156;12043193.00
1667057157;12156465.00
1667057158;12190922.00
1667057159;12159920.00
1667057160;12166201.00
1667057161;12236314.00
1667057162;12214988.00
1667057163;12159828.00
1667057164;12216563.00
1667057165;12209699.00
1667057166;12090549.00
1667057167;12131004.00
1667057168;12164025.00
1667057169;12153196.00
1667057170;12203658.00
1667057171;12167980.00
1667057172;12073921.00
1667057173;12231758.00
1667057174;12173532.00
1667057175;12039875.00
1667057176;12238789.00
1667057177;12236118.00
1667057178;12065694.00
1667057179;12187798.00
1667057180;12206035.00
1667057181;12180924.00
1667057182;12091472.00
1667057183;12108814.00
1667057184;12010667.00
1667057185;12117447.00
1667057186;12068866.00
1667057187;12035717.00
1667057188;12126354.00
1667057189;12066444.00
1667057190;12175412.00
1667057191;12122866.00
1667057192;12162869.00
1667057193;12175878.00
1667057194;12010326.00
1667057195;12147331.00
1667057196;12058961.00
1667057197;12204354.00
1667057198;8459476.00
1667057199;720085.00
1667057200;758817.00
1667057201;760094.00
1667057202;759276.00
1667057203;756296.00
1667057204;758927.00
1667057205;754815.00
1667057206;756202.00
1667057207;758472.00
1667057208;757825.00
1667057209;757233.00
1667057210;757708.00
1667057211;760512.00
1667057212;755282.00
1667057213;758824.00
1667057214;760588.00
1667057215;758485.00
1667057216;755209.00
1667057217;756956.00
1667057218;759869.00
1667057219;1355370.00
1667057220;4495885.00
1667057221;11251554.00
1667057222;11366906.00
1667057223;11351060.00
1667057224;11330001.00
1667057225;11329339.00
1667057226;11331242.00
1667057227;11389482.00
1667057228;11343103.00
1667057229;11470896.00
1667057230;11255639.00
1667057231;11404128.00
1667057232;11260229.00
1667057233;11153506.00
1667057234;11423550.00
1667057235;11421749.00
1667057236;11400191.00
1667057237;11257214.00
1667057238;11336860.00
1667057239;11363842.00
1667057240;11300331.00
1667057241;11408726.00
1667057242;11254144.00
1667057243;11314640.00
1667057244;11123023.00
1667057245;11242992.00
1667057246;11313972.00
1667057247;11348517.00
1667057248;11191511.00
1667057249;11382900.00
1667057250;11301614.00
1667057251;11212984.00
1667057252;11393128.00
1667057253;11294822.00
1667057254;11243176.00
1667057255;11209571.00
1667057256;11402395.00
1667057257;11322282.00
1667057258;11248172.00
1667057259;11319026.00
1667057260;11241757.00
1667057261;11303882.00
1667057262;11175262.00
1667057263;11343604.00
1667057264;11390275.00
1667057265;11308587.00
1667057266;11322439.00
1667057267;11385812.00
1667057268;11226051.00
1667057269;11299810.00
1667057270;11216120.00
1667057271;11319758.00
1667057272;11146417.00
1667057273;11308221.00
1667057274;11329652.00
1667057275;11333545.00
1667057276;11220801.00
1667057277;11395210.00
1667057278;11288538.00
1667057279;11223178.00
1667057280;11263079.00
1667057281;11449078.00
1667057282;11254886.00
1667057283;11354800.00
1667057284;11231525.00
1667057285;11289949.00
1667057286;11421324.00
1667057287;11285304.00
1667057288;11293930.00
1667057289;11261424.00
1667057290;11253404.00
1667057291;11345310.00
1667057292;11213537.00
1667057293;11256712.00
1667057294;11260845.00
1667057295;11298983.00
1667057296;11262348.00
1667057297;11294912.00
1667057298;11296772.00
1667057299;11334918.00
1667057300;11288913.00
1667057301;11285514.00
1667057302;11337754.00
1667057303;11298942.00
1667057304;11198396.00
1667057305;11108405.00
1667057306;11137795.00
1667057307;11329718.00
1667057308;11252319.00
1667057309;11340554.00
1667057310;11271028.00
1667057311;11306298.00
1667057312;11291997.00
1667057313;11319038.00
1667057314;11304180.00
1667057315;11353009.00
1667057316;11458098.00
1667057317;10665612.00
1667057318;11286560.00
1667057319;11410460.00
1667057320;11303292.00
1667057321;11302978.00
1667057322;11189938.00
1667057323;11330580.00
1667057324;11270431.00
1667057325;11334347.00
1667057326;11295432.00
1667057327;11370764.00
1667057328;11236947.00
1667057329;11264678.00
1667057330;11384470.00
1667057331;10617920.00
1667057332;11277127.00
1667057333;11341556.00
1667057334;11345680.00
1667057335;10394105.00
1667057336;11295515.00
1667057337;11278871.00
1667057338;11192885.00
1667057339;10504290.00
1667057340;11208935.00
1667057341;11272388.00
1667057342;11409112.00
1667057343;11280008.00
1667057344;11398201.00
1667057345;11344303.00
1667057346;11335360.00
1667057347;11291788.00
1667057348;11253321.00
1667057349;11327524.00
1667057350;11058670.00
1667057351;11393410.00
1667057352;10603235.00
1667057353;11306664.00
1667057354;11254030.00
1667057355;11389593.00
1667057356;11282483.00
1667057357;11303268.00
1667057358;11349253.00
1667057359;11256274.00
1667057360;11275856.00
1667057361;11290496.00
1667057362;11313278.00
1667057363;11256914.00
1667057364;11157579.00
1667057365;11293000.00
1667057366;11149021.00
1667057367;11218287.00
1667057368;11298605.00
1667057369;11324762.00
1667057370;11168814.00
1667057371;11255338.00
1667057372;11416769.00
1667057373;11265050.00
1667057374;11270602.00
1667057375;11246989.00
1667057376;11382039.00
1667057377;11210578.00
1667057378;11272554.00
1667057379;11245108.00
1667057380;11175738.00
1667057381;11361258.00
1667057382;11152508.00
1667057383;11354604.00
1667057384;11260883.00
1667057385;11374031.00
1667057386;11242826.00
1667057387;11247036.00
1667057388;11176311.00
1667057389;10555374.00
1667057390;11309388.00
1667057391;11161242.00
1667057392;11330525.00
1667057393;11246052.00
1667057394;11395506.00
1667057395;11182195.00
1667057396;11306373.00
1667057397;11334056.00
1667057398;11304278.00
1667057399;11191316.00
1667057400;5540113.00
1667057401;962879.00
1667057402;759290.00
1667057403;757886.00
1667057404;758124.00
1667057405;757680.00
1667057406;756210.00
1667057407;761084.00
1667057408;757632.00
1667057409;760291.00
1667057410;759306.00
1667057411;754884.00
1667057412;760214.00
1667057413;757277.00
1667057414;759038.00
1667057415;759611.00
1667057416;759868.00
1667057417;755403.00
1667057418;760250.00
1667057419;756280.00
1667057420;759536.00
1667057421;1114656.00
1667057422;5912288.00
1667057423;10837980.00
1667057424;10818672.00
1667057425;11028902.00
1667057426;11489437.00
1667057427;11440903.00
1667057428;11226810.00
1667057429;10772154.00
1667057430;11512657.00
1667057431;11673422.00
1667057432;10672148.00
1667057433;11503307.00
1667057434;11485252.00
1667057435;11509680.00
1667057436;11610420.00
1667057437;11605602.00
1667057438;11443092.00
1667057439;11471032.00
1667057440;11460072.00
1667057441;11534320.00
1667057442;11384090.00
1667057443;11538832.00
1667057444;11603851.00
1667057445;11426057.00
1667057446;11203641.00
1667057447;10844972.00
1667057448;11149592.00
1667057449;11547060.00
1667057450;10897577.00
1667057451;11592422.00
1667057452;11522471.00
1667057453;11532384.00
1667057454;11433179.00
1667057455;11472295.00
1667057456;11479724.00
1667057457;11548784.00
1667057458;11529105.00
1667057459;11536078.00
1667057460;11519354.00
1667057461;11575858.00
1667057462;11580051.00
1667057463;11443108.00
1667057464;11597955.00
1667057465;11562900.00
1667057466;11656089.00
1667057467;11985696.00
1667057468;11972000.00
1667057469;11582874.00
1667057470;11127049.00
1667057471;11193422.00
1667057472;11234162.00
1667057473;11378000.00
1667057474;11210041.00
1667057475;11238759.00
1667057476;11380856.00
1667057477;11321800.00
1667057478;11073497.00
1667057479;11266330.00
1667057480;11315968.00
1667057481;11272216.00
1667057482;11318555.00
1667057483;11306548.00
1667057484;11228455.00
1667057485;11186310.00
1667057486;11187950.00
1667057487;11305119.00
1667057488;11250464.00
1667057489;11259814.00
1667057490;11318547.00
1667057491;11351624.00
1667057492;11312472.00
1667057493;11221508.00
1667057494;11300855.00
1667057495;11321441.00
1667057496;11173924.00
1667057497;11357288.00
1667057498;11290259.00
1667057499;11332688.00
1667057500;11272619.00
1667057501;11296976.00
1667057502;11256813.00
1667057503;11294858.00
1667057504;11252530.00
1667057505;11285497.00
1667057506;11325991.00
1667057507;11294604.00
1667057508;11184339.00
1667057509;11352620.00
1667057510;11347689.00
1667057511;10833410.00
1667057512;11304034.00
1667057513;11309752.00
1667057514;11229135.00
1667057515;11242927.00
1667057516;11241076.00
1667057517;11275420.00
1667057518;11288653.00
1667057519;11258224.00
1667057520;11398324.00
1667057521;11319366.00
1667057522;11245245.00
1667057523;11336918.00
1667057524;11297390.00
1667057525;11221948.00
1667057526;11257171.00
1667057527;11272722.00
1667057528;11165630.00
1667057529;11336455.00
1667057530;11205495.00
1667057531;11263742.00
1667057532;11200562.00
1667057533;11303141.00
1667057534;11215657.00
1667057535;11297265.00
1667057536;11178538.00
1667057537;11347648.00
1667057538;11393107.00
1667057539;11283868.00
1667057540;11281948.00
1667057541;11256574.00
1667057542;11352581.00
1667057543;11272448.00
1667057544;10970146.00
1667057545;11217922.00
1667057546;11191375.00
1667057547;11277519.00
1667057548;11229886.00
1667057549;11250626.00
1667057550;11283114.00
1667057551;11353222.00
1667057552;11318864.00
1667057553;11295730.00
1667057554;11276739.00
1667057555;11320936.00
1667057556;11271551.00
1667057557;11308401.00
1667057558;11225869.00
1667057559;11368630.00
1667057560;11253186.00
1667057561;11381980.00
1667057562;11206669.00
1667057563;11303131.00
1667057564;11324970.00
1667057565;11145755.00
1667057566;11383519.00
1667057567;11371330.00
1667057568;11253330.00
1667057569;11291890.00
1667057570;11291495.00
1667057571;11251764.00
1667057572;11231811.00
1667057573;11300132.00
1667057574;11326277.00
1667057575;11290333.00
1667057576;11174313.00
1667057577;11347368.00
1667057578;11307539.00
1667057579;11362216.00
1667057580;11226036.00
1667057581;11318887.00
1667057582;11318979.00
1667057583;11204014.00
1667057584;11264092.00
1667057585;11387915.00
1667057586;11258873.00
1667057587;11265778.00
1667057588;11345590.00
1667057589;11333452.00
1667057590;11177165.00
1667057591;11315866.00
1667057592;11202802.00
1667057593;11269147.00
1667057594;11329451.00
1667057595;11334035.00
1667057596;11229962.00
1667057597;11257704.00
1667057598;11287501.00
1667057599;11248756.00
1667057600;11227732.00
1667057601;11349872.00
1667057602;2121828.00
1667057603;1052940.00
1667057604;759068.00
1667057605;757946.00
1667057606;758364.00
1667057607;755772.00
1667057608;761004.00
1667057609;757422.00
1667057610;757702.00
1667057611;757931.00
1667057612;757804.00
1667057613;757692.00
1667057614;759979.00
1667057615;757170.00
1667057616;756616.00
1667057617;759474.00
1667057618;757242.00
1667057619;759856.00
1667057620;754514.00
1667057621;757698.00
1667057622;1626440.00
1667057623;983957.00
1667057624;10810676.00
1667057625;11215580.00
1667057626;11164543.00
1667057627;11303487.00
1667057628;11288142.00
1667057629;11248798.00
1667057630;11195612.00
1667057631;11253525.00
1667057632;11364136.00
1667057633;11277182.00
1667057634;11368106.00
1667057635;11284007.00
1667057636;11279128.00
1667057637;11250570.00
1667057638;11299448.00
1667057639;11238201.00
1667057640;11239268.00
1667057641;11243332.00
1667057642;11259396.00
1667057643;11247212.00
1667057644;11256029.00
1667057645;11236558.00
1667057646;11228743.00
1667057647;11216738.00
1667057648;11301105.00
1667057649;11170554.00
1667057650;11140032.00
1667057651;11249282.00
1667057652;11039547.00
1667057653;11343068.00
1667057654;11286448.00
1667057655;11386652.00
1667057656;11311920.00
1667057657;11419007.00
1667057658;11392668.00
1667057659;11306206.00
1667057660;11336301.00
1667057661;11349452.00
1667057662;11260378.00
1667057663;11208333.00
1667057664;11190743.00
1667057665;11119450.00
1667057666;11218994.00
1667057667;11150179.00
1667057668;11310219.00
1667057669;11351766.00
1667057670;11262852.00
1667057671;11233424.00
1667057672;11280079.00
1667057673;11340464.00
1667057674;11253948.00
1667057675;11303572.00
1667057676;11241040.00
1667057677;11213474.00
1667057678;11252891.00
1667057679;11325492.00
1667057680;11271259.00
1667057681;11290792.00
1667057682;11191448.00
1667057683;11169393.00
1667057684;11250039.00
1667057685;11262033.00
1667057686;11311670.00
1667057687;11504556.00
1667057688;11226383.00
1667057689;11184660.00
1667057690;11202544.00
1667057691;11291826.00
1667057692;11256449.00
1667057693;11119408.00
1667057694;11344488.00
1667057695;11101774.00
1667057696;11355148.00
1667057697;11289144.00
1667057698;11299744.00
1667057699;11329598.00
1667057700;11309622.00
1667057701;11124676.00
1667057702;11269942.00
1667057703;11207592.00
1667057704;11101705.00
1667057705;11224774.00
1667057706;11267307.00
1667057707;11191410.00
1667057708;11104315.00
1667057709;11248054.00
1667057710;11211734.00
1667057711;11219124.00
1667057712;11111975.00
1667057713;11354510.00
1667057714;11075040.00
1667057715;11194952.00
1667057716;11384228.00
1667057717;11281902.00
1667057718;11223842.00
1667057719;11330126.00
1667057720;11224609.00
1667057721;11271839.00
1667057722;11266152.00
1667057723;11316364.00
1667057724;11192983.00
1667057725;11108030.00
1667057726;11242930.00
1667057727;11159489.00
1667057728;11230679.00
1667057729;11286288.00
1667057730;11183216.00
1667057731;11272532.00
1667057732;11184089.00
1667057733;11227992.00
1667057734;11244740.00
1667057735;11192834.00
1667057736;11309914.00
1667057737;11310876.00
1667057738;11256300.00
1667057739;11153264.00
1667057740;11154355.00
1667057741;11322997.00
1667057742;11236019.00
1667057743;11204242.00
1667057744;11176803.00
1667057745;11256554.00
1667057746;11314285.00
1667057747;11237682.00
1667057748;11218165.00
1667057749;11301960.00
1667057750;11204994.00
1667057751;11227354.00
1667057752;11293699.00
1667057753;11266478.00
1667057754;11325980.00
1667057755;11205805.00
1667057756;11283246.00
1667057757;11128430.00
1667057758;11217932.00
1667057759;11335810.00
1667057760;11216819.00
1667057761;11359737.00
1667057762;11265946.00
1667057763;11266674.00
1667057764;11331412.00
1667057765;11300220.00
1667057766;11176127.00
1667057767;11178137.00
1667057768;11288627.00
1667057769;11285562.00
1667057770;11114164.00
1667057771;11243972.00
1667057772;11119605.00
1667057773;11124610.00
1667057774;11267680.00
1667057775;11374046.00
1667057776;11180360.00
1667057777;11363780.00
1667057778;11300554.00
1667057779;11338292.00
1667057780;11289745.00
1667057781;11201290.00
1667057782;11274178.00
1667057783;11194234.00
1667057784;11231689.00
1667057785;11191103.00
1667057786;11292650.00
1667057787;11017507.00
1667057788;11241035.00
1667057789;11267696.00
1667057790;11103350.00
1667057791;11306268.00
1667057792;11266389.00
1667057793;11227138.00
1667057794;11211124.00
1667057795;11255186.00
1667057796;11342536.00
1667057797;11302662.00
1667057798;11082568.00
1667057799;11119360.00
1667057800;11182521.00
1667057801;11219704.00
1667057802;11073374.00
1667057803;10857955.00
1667057804;412828.00
1667057805;758080.00
1667057806;757874.00
1667057807;759426.00
1667057808;756207.00
1667057809;761084.00
1667057810;756800.00
1667057811;757682.00
1667057812;756779.00
1667057813;759756.00
1667057814;756518.00
1667057815;759290.00
1667057816;758660.00
1667057817;756776.00
1667057818;756347.00
1667057819;758560.00
1667057820;759439.00
1667057821;758226.00
1667057822;755886.00
1667057823;757072.00
1667057824;2133410.00
1667057825;961511.00
1667057826;11593781.00
1667057827;11476462.00
1667057828;11439565.00
1667057829;11516147.00
1667057830;11353414.00
1667057831;11561962.00
1667057832;11397176.00
1667057833;11524991.00
1667057834;11566648.00
1667057835;11603200.00
1667057836;11554989.00
1667057837;11492627.00
1667057838;11518276.00
1667057839;11421006.00
1667057840;11405618.00
1667057841;11591175.00
1667057842;11519546.00
1667057843;11489782.00
1667057844;11523046.00
1667057845;11398993.00
1667057846;11348128.00
1667057847;11466427.00
1667057848;11572212.00
1667057849;11469626.00
1667057850;11540406.00
1667057851;11601940.00
1667057852;11482450.00
1667057853;11478811.00
1667057854;11634528.00
1667057855;11468526.00
1667057856;11585718.00
1667057857;11517399.00
1667057858;11566004.00
1667057859;11437536.00
1667057860;11526020.00
1667057861;11657511.00
1667057862;11450630.00
1667057863;11465308.00
1667057864;11536956.00
1667057865;11639105.00
1667057866;11504127.00
1667057867;11583943.00
1667057868;11460570.00
1667057869;11462411.00
1667057870;11596979.00
1667057871;11449152.00
1667057872;11534026.00
1667057873;11438443.00
1667057874;11458456.00
1667057875;11473224.00
1667057876;11570091.00
1667057877;11617875.00
1667057878;12059392.00
1667057879;12056872.00
1667057880;12093926.00
1667057881;11987049.00
